application_id;Variable_1;Variable_2;Variable_4;Variable_7;Variable_8;customer_id;Variable_9;Variable_10;Variable_11;Variable_15;Variable_16;Variable_17;Variable_18;Variable_19;Variable_20;Variable_21;Variable_22;Variable_23;Variable_24;Variable_25;Variable_26;Variable_27;Variable_28;Variable_29;Variable_30;Variable_31;Variable_32;Variable_33;Variable_34;Variable_35;Variable_36;Variable_37;Variable_38;Variable_39;Variable_40;Variable_41;Variable_6_INT;Variable_12_INT;Variable_45_INT;Variable_13_INT;Variable_14_INT;due_date_YEAR;due_date_MONTH;due_date_DAY;first_status_day_date_YEAR;first_status_day_date_MONTH;first_status_day_date_DAY;paid_date_YEAR;paid_date_MONTH;paid_date_DAY;arrived_date_YEAR;arrived_date_MONTH;arrived_date_DAY;Variable_42_YEAR;Variable_42_MONTH;Variable_42_DAY;Variable_43_YEAR;Variable_43_MONTH;Variable_43_DAY;Variable_44_YEAR;Variable_44_MONTH;Variable_44_DAY;first_status_time_of_day_HOUR;first_status_time_of_day_MINUTE;first_status_time_of_day_SECOND;arrived_date_HOUR;arrived_date_MINUTE
76610;60;1;1;23.0;300;4350743;300;300;300;0.0;0.0;0.0;0.0;0.0;14834.296875;4333.276632302405;2296.8662576687116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32898.73980978261;5420.609965635739;3471.5018404907973;0.0;0.0;12;5;2;3;3;2016;5;28;2016;3;21;2016;3;29;2016;3;21;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;10;50;4;10;50
76636;30;2;1;23.0;0;4158041;100;100;100;4.0;1.0;0.0;0.0;0.0;8490.0;4333.276632302405;500.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11272.0;5420.609965635739;500.0;0.0;0.0;55;4;2;10;10;2016;4;22;2016;3;21;2016;3;23;2016;3;21;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;11;10;54;11;10
76662;30;2;1;29.0;199;4222099;410;199;199;0.0;0.0;0.0;1.0;0.0;14834.296875;4333.276632302405;2296.8662576687116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32898.73980978261;5420.609965635739;3471.5018404907973;1.0;0.0;26;4;2;8;8;2016;4;21;2016;3;21;2016;3;22;2016;3;21;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;11;46;24;11;46
76681;60;1;1;38.0;500;4300827;300;300;300;2.15284757118928;1.1641541038525962;0.3287269681742044;0.5753768844221105;0.42922948073701844;14834.296875;4333.276632302405;2296.8662576687116;0.14363484087102177;0.03768844221105527;0.02135678391959799;0.34003350083752093;1.8404522613065326;0.0;0.06448911222780569;0.0;0.0;0.0;0.0;0.0;0.08793969849246232;0.02554438860971524;32898.73980978261;5420.609965635739;3471.5018404907973;0.18425460636515914;0.0041876046901172526;7;5;2;5;5;2016;5;21;2016;3;21;2016;3;22;2016;3;21;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;12;16;24;12;16
76687;30;1;1;38.0;0;3992703;100;100;100;5.0;0.0;0.0;0.0;0.0;24803.0;4333.276632302405;2296.8662576687116;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70026.0;5420.609965635739;3471.5018404907973;0.0;0.0;71;4;2;9;9;2016;4;20;2016;3;21;2016;3;21;2016;3;21;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;12;30;5;12;30
76697;30;2;1;28.0;0;2651690;500;100;100;1.0;1.0;1.0;0.0;0.0;5386.0;6000.0;200.0;1.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5386.0;6000.0;200.0;0.0;0.0;0;4;2;11;11;2016;4;20;2016;3;21;2016;3;21;2016;3;21;2015.0;2.0;23.0;2011.1418918918919;6.5608108108108105;15.547297297297296;2015.0;5.0;8.0;12;43;5;12;43
76809;30;1;1;42.0;100;4326594;199;199;199;5.0;1.0;0.0;1.0;1.0;53623.0;4333.276632302405;500.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;110099.0;5420.609965635739;500.0;1.0;0.0;29;4;2;8;8;2016;4;21;2016;3;21;2016;3;22;2016;3;21;2013.8899082568807;6.339449541284404;14.63302752293578;2015.0;10.0;7.0;2016.0;1.0;31.0;15;50;54;15;50
76812;60;1;1;42.0;199;4355001;300;300;300;0.0;0.0;0.0;0.0;0.0;14834.296875;4333.276632302405;2296.8662576687116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32898.73980978261;5420.609965635739;3471.5018404907973;0.0;0.0;45;5;1;3;3;2016;5;22;2016;3;21;2016;3;23;2016;3;21;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;16;1;34;16;1
76829;30;2;1;30.0;199;4348299;199;199;199;2.0;0.0;0.0;1.0;0.0;5250.0;4333.276632302405;2296.8662576687116;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8750.0;5420.609965635739;3471.5018404907973;0.0;0.0;44;4;1;5;5;2016;4;22;2016;3;21;2016;3;23;2016;3;21;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;16;35;14;16;35
76843;30;1;1;38.0;199;4321410;199;199;199;0.0;1.0;0.0;0.0;1.0;14834.296875;4333.276632302405;330.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32898.73980978261;5420.609965635739;330.0;0.0;0.0;41;4;1;6;6;2016;4;28;2016;3;21;2016;3;29;2016;3;21;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;16;55;40;16;55
76848;30;1;1;23.0;100;4355014;190;190;190;0.0;0.0;0.0;1.0;0.0;14834.296875;4333.276632302405;2296.8662576687116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32898.73980978261;5420.609965635739;3471.5018404907973;0.0;0.0;26;4;2;8;8;2016;4;28;2016;3;21;2016;3;29;2016;3;21;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;17;1;21;17;1
76930;30;1;1;34.0;100;4355038;199;199;199;2.15284757118928;1.1641541038525962;0.3287269681742044;0.5753768844221105;0.42922948073701844;14834.296875;4333.276632302405;2296.8662576687116;0.14363484087102177;0.03768844221105527;0.02135678391959799;0.34003350083752093;1.8404522613065326;0.0;0.06448911222780569;0.0;0.0;0.0;0.0;0.0;0.08793969849246232;0.02554438860971524;32898.73980978261;5420.609965635739;3471.5018404907973;0.18425460636515914;0.0041876046901172526;80;4;2;7;7;2016;4;28;2016;3;22;2016;3;29;2016;3;22;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;0;35;25;0;35
76970;30;1;1;36.0;199;4354990;199;199;199;0.0;0.0;0.0;0.0;0.0;14834.296875;4333.276632302405;2296.8662576687116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32898.73980978261;5420.609965635739;3471.5018404907973;1.0;0.0;95;4;1;6;6;2016;4;22;2016;3;22;2016;3;23;2016;3;22;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;8;59;39;8;59
77004;60;1;1;72.0;500;4359911;300;300;300;5.0;1.0;1.0;0.0;0.0;14919.0;1250.0;300.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45736.0;1250.0;300.0;0.0;0.0;61;5;1;1;1;2016;4;6;2016;3;22;2016;5;4;2016;3;22;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;10;3;51;10;3
77053;30;1;1;38.0;199;4359917;200;199;199;5.0;0.0;0.0;0.0;0.0;22000.0;4333.276632302405;2296.8662576687116;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70354.0;5420.609965635739;3471.5018404907973;0.0;0.0;68;4;2;7;7;2016;4;21;2016;3;22;2016;3;22;2016;3;22;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;11;51;29;11;51
